hip_pitch_delta,knee_pitch_delta,ankle_pitch_delta,joint_delta_l2,right_hip_pitch,right_knee_pitch,right_ankle_pitch,left_hip_pitch,left_knee_pitch,left_ankle_pitch,com_x,com_y,com_z,support_x_min,support_x_max,support_y_min,support_y_max,support_polygon_xy,com_signed_distance,com_inside_support,left_sole_roll,left_sole_pitch,right_sole_roll,right_sole_pitch,sole_tilt_max,candidate_valid
-0.104,-0.036,0.132,0.243047320495413,-0.734,0.11399999999999999,-0.778,0.734,-0.11399999999999999,0.778,-0.00029079050326294426,-0.021364918908208165,0.3423515583785424,-0.1423803918271058,0.14152808162342823,-0.021933531028810883,0.13821063316046994,"-0.142380,+0.138061;-0.142253,-0.021934;+0.141400,-0.021856;+0.141528,+0.138139;+0.051528,+0.138211;-0.052380,+0.138133",0.0005298583399191417,1,-0.0079573241376623,-3.0058948848055893e-06,-0.007959164516041424,3.58634599140261e-06,0.007959164516041424,1
-0.124,0.0,0.12,0.24403278468271428,-0.754,0.15,-0.79,0.754,-0.15,0.79,-0.0002908032700285705,-0.021572657866825877,0.34268629227898856,-0.14216678750275205,0.14131431620067586,-0.021949441486085873,0.13816220987890493,"-0.142167,+0.138049;-0.142103,-0.021949;+0.141250,-0.021872;+0.141314,+0.138126;+0.051314,+0.138162",0.0003382331660335846,1,-0.003977314101500236,-5.941140668888208e-07,-0.0039791427356872635,1.190274602628665e-06,0.0039791427356872635,1
-0.124,-0.004,0.12,0.24409834083827772,-0.754,0.146,-0.79,0.754,-0.146,0.79,-0.0002908002266966136,-0.021656548996703294,0.3426525803101592,-0.14225411266492577,0.14140170098038984,-0.022730652135232378,0.13741334544335215,"-0.142254,+0.137264;-0.142126,-0.022731;+0.141274,-0.022653;+0.141402,+0.137341;+0.051402,+0.137413;-0.052254,+0.137336",0.0010354326799039157,1,-0.00795732413766186,-3.005894884590262e-06,-0.007959164516041424,3.5863459911656423e-06,0.007959164516041424,1
-0.12,-0.008,0.124,0.24429490375363952,-0.75,0.142,-0.786,0.75,-0.142,0.786,-0.0002908003705199923,-0.021541048254966506,0.3426170824340198,-0.14219748117173392,0.14134504123164565,-0.021936930613430092,0.13817477854602733,"-0.142197,+0.138062;-0.142134,-0.021937;+0.141281,-0.021860;+0.141345,+0.138139;+0.051345,+0.138175",0.00035730299112459997,1,-0.003977314101500016,-5.941140665153808e-07,-0.0039791427356872635,1.1902746025524229e-06,0.0039791427356872635,1
-0.108,-0.028,0.132,0.24442585787923504,-0.738,0.122,-0.778,0.738,-0.122,0.778,-0.0002907940650790313,-0.021379229941970335,0.3424323545171451,-0.14227581713655027,0.14142344357151931,-0.02153138432273645,0.13858043704628664,"-0.142276,+0.138467;-0.142212,-0.021531;+0.141360,-0.021454;+0.141423,+0.138545;+0.051423,+0.138580",0.0001135188917484384,1,-0.003977314101500236,-5.941140668098296e-07,-0.0039791427356873745,1.1902746029320577e-06,0.0039791427356873745,1
-0.12,-0.012,0.124,0.24462215762273049,-0.75,0.13799999999999998,-0.786,0.75,-0.13799999999999998,0.786,-0.0002907973291324507,-0.021625018352740773,0.34258363347848164,-0.142284660448006,0.14143228010792455,-0.022718635210443885,0.13742541926996515,"-0.142285,+0.137276;-0.142157,-0.022719;+0.141305,-0.022641;+0.141432,+0.137354;+0.051432,+0.137425;-0.052285,+0.137348",0.0010549179316660267,1,-0.00795732413766175,-3.0058948846775535e-06,-0.007959164516041312,3.5863459915497103e-06,0.007959164516041312,1
-0.116,-0.016,0.128,0.24534057960313047,-0.746,0.134,-0.782,0.746,-0.134,0.782,-0.00029079747903209765,-0.021509319659919333,0.34254852465921415,-0.14222787802250084,0.14137546938000167,-0.021924183604861862,0.13818758246250074,"-0.142228,+0.138075;-0.142164,-0.021924;+0.141312,-0.021847;+0.141375,+0.138152;+0.051375,+0.138188",0.00037625610712663834,1,-0.003977314101500236,-5.941140664977095e-07,-0.0039791427356874855,1.1902746024602157e-06,0.0039791427356874855,1
-0.108,-0.032,0.132,0.24540578640284746,-0.738,0.118,-0.778,0.738,-0.118,0.778,-0.0002907910276930374,-0.021463354800399168,0.34239943252053984,-0.1423627040551385,0.14151039005373472,-0.022314059257586304,0.13783010564435186,"-0.142363,+0.137681;-0.142235,-0.022314;+0.141383,-0.022237;+0.141510,+0.137758;+0.051510,+0.137830;-0.052363,+0.137753",0.0008119503043310087,1,-0.007957324137662413,-3.005894884893133e-06,-0.007959164516041312,3.5863459915399373e-06,0.007959164516041312,1
-0.116,-0.02,0.128,0.24592681838303035,-0.746,0.13,-0.782,0.746,-0.13,0.782,-0.0002907944396265585,-0.02159336766762626,0.34251533902915493,-0.1423149112167986,0.14146256215633515,-0.022706376299713282,0.1374377341950366,"-0.142315,+0.137289;-0.142187,-0.022706;+0.141335,-0.022629;+0.141463,+0.137366;+0.051463,+0.137438;-0.052315,+0.137360",0.0010742816827352191,1,-0.007957324137662302,-3.0058948847274297e-06,-0.007959164516040977,3.586345991685651e-06,0.007959164516040977,1
-0.112,-0.024,0.132,0.24715986729240652,-0.742,0.126,-0.778,0.742,-0.126,0.778,-0.0002907945956111625,-0.021477472589341167,0.34248062005149416,-0.1422579775687035,0.14140560015889414,-0.02191120066433276,0.13820062142346298,"-0.142258,+0.138088;-0.142194,-0.021911;+0.141342,-0.021834;+0.141406,+0.138165;+0.051406,+0.138201",0.0003950922107896544,1,-0.003977314101500014,-5.941140665755599e-07,-0.0039791427356873745,1.1902746029320577e-06,0.0039791427356873745,1
