frame,RL_target_x,RL_target_y,RL_target_z,LL_target_x,LL_target_y,LL_target_z,RL_target_roll,RL_target_pitch,RL_target_yaw,LL_target_roll,LL_target_pitch,LL_target_yaw,RL0_raw,RL1_raw,RL2_raw,RL3_raw,RL4_raw,RL5_raw,LL0_raw,LL1_raw,LL2_raw,LL3_raw,LL4_raw,LL5_raw,RL0_wrap,RL1_wrap,RL2_wrap,RL3_wrap,RL4_wrap,RL5_wrap,LL0_wrap,LL1_wrap,LL2_wrap,LL3_wrap,LL4_wrap,LL5_wrap,RL_roll_sum,LL_roll_sum,RL_roll_abs_sum,LL_roll_abs_sum,Ref_RL_x,Ref_RL_y,Ref_RL_z,Ref_LL_x,Ref_LL_y,Ref_LL_z,COM_y,ZMP_y_ref,CP_y,RF_y,LF_y,IK_RL_y_input,IK_LL_y_input,RL_condition_number,LL_condition_number,RL_min_singular_value,LL_min_singular_value,RL_iteration_count,LL_iteration_count,RL_final_ERR,LL_final_ERR,RL_converged,LL_converged,RL_roll_jump_guard_used,LL_roll_jump_guard_used,RL_roll_jump_delta_before,LL_roll_jump_delta_before,RL_roll_lowpass_used,LL_roll_lowpass_used,RL_roll_lowpass_delta_before,LL_roll_lowpass_delta_before,RL_pitch_chain_lowpass_used,LL_pitch_chain_lowpass_used,RL_pitch_chain_delta_before,LL_pitch_chain_delta_before,RL_post_guard_fk_pos_err,LL_post_guard_fk_pos_err,RL_post_guard_fk_ori_err,LL_post_guard_fk_ori_err,RL_convergence_fallback_used,LL_convergence_fallback_used,RL_max_abs_delta_theta,LL_max_abs_delta_theta,RL_delta_theta_1,RL_delta_theta_5,LL_delta_theta_1,LL_delta_theta_5,RL_frame_delta_0,RL_frame_delta_1,RL_frame_delta_2,RL_frame_delta_3,RL_frame_delta_4,RL_frame_delta_5,LL_frame_delta_0,LL_frame_delta_1,LL_frame_delta_2,LL_frame_delta_3,LL_frame_delta_4,LL_frame_delta_5,RL_max_abs_frame_delta,LL_max_abs_frame_delta
10,0.0055937968001634466,-60.088314919003672,-84.04000000000002,0.0055937968001634466,59.911685080996328,-84.04000000000002,0,0,0,0,0,0,4.9156024890833574e-18,-0.0151732206297899,-23.130066034454366,2.5721212226824863,20.557944811771879,0.015173220629789909,1.7702914296317361e-18,-0.015173220629781372,-23.130066034454366,2.5721212226824859,20.557944811771879,0.015173220629781369,4.9156024890833574e-18,-0.015057521372926465,2.0026742091077709,2.5721211984383201,1.7083898996334945,0.015057521372926468,1.7702914296317361e-18,-0.015057521372922728,2.0026742091077709,2.5721211984383197,1.7083898996334945,0.015057521372922726,3.4694469519536142e-18,-1.7347234759768071e-18,0.030115042745852933,0.030115042745845456,5.5937968001634468e-06,-0.060490041136,0,5.5937968001634468e-06,0.059509958864,0,0.000490041136,0,0.001462481149,-0.059999999999999998,0.059999999999999998,-0.060334988911880452,0.059665011088119543,1501.8623686375397,1501.8623685866694,0.090280191979377006,0.090280191982426039,2,2,1.3742181410338374e-07,1.3742189928987326e-07,1,1,0,0,0.00023139851372688469,0.0002313985137172882,1,1,0.00023139851372688469,0.0002313985137172882,1,1,5.0470018813086881e-06,5.0470018813086881e-06,0.00067665091758086035,0.00067665091759316204,9.4388406951293906e-16,1.3046934145102551e-15,0,0,0.00017295592852541251,0.00017295592852026068,-0.00017295592852540302,0.00017295592852541251,-0.00017295592852026068,0.000172955928520249,3.7614425447251985e-18,-0.00011569925686343713,3.9406248433238034e-06,9.6976664476500218e-08,-4.037601506468036e-06,0.00011569925686344233,4.4161568490102222e-18,-0.00011569925685864409,3.9406248433238034e-06,9.6976664476500218e-08,-4.037601506468036e-06,0.00011569925685864235,0.00011569925686344233,0.00011569925685864409
11,0.0058636815094609464,-60.089109275403388,-84.04000000000002,0.0058636815094609464,59.910890724596612,-84.04000000000002,0,0,0,0,0,0,-5.8654202321032799e-19,-0.015309676439776522,-23.130061991958144,2.5721213314947509,20.557940660463391,0.015309676439776522,-1.8229724001413187e-18,-0.015309676439779154,-23.130061991958144,2.5721213314947509,20.557940660463391,0.015309676439779154,-5.8654202321032799e-19,-0.015183598906351492,2.0026782312297167,2.5721213048834648,1.7083857710664028,0.015183598906351492,-1.8229724001413187e-18,-0.01518359890635094,2.0026782312297167,2.5721213048834648,1.7083857710664028,0.015183598906350938,0,-1.7347234759768071e-18,0.030367197812702983,0.030367197812701877,5.8636815094609469e-06,-0.060554225133,0,5.8636815094609469e-06,0.059445774867,0,0.000554225133,0,0.001627059745,-0.059999999999999998,0.059999999999999998,-0.060374706731866533,0.059625293268133463,1501.8611408173538,1501.8611408344373,0.090280468123283872,0.090280468122256777,2,2,1.7501703032876868e-07,1.7501700201744355e-07,1,1,0,0,0.00025215506685005891,0.00025215506685642708,1,1,0.00025215506685005891,0.00025215506685642708,1,1,5.1607088629168629e-06,5.1607088629168629e-06,0.00073692348757717796,0.00073692348757717786,2.1929323900543709e-15,2.1929066600956586e-15,0,0,0.00020024644409635461,0.00020024644409881326,-0.00020024644409635285,0.00020024644409635461,-0.00020024644409880976,0.00020024644409881326,-5.5021445122936854e-18,-0.00012607753342503032,4.0221219457237112e-06,1.0644514469859701e-07,-4.1285670917545758e-06,0.00012607753342502685,-3.5932638297730548e-18,-0.00012607753342821354,4.0221219457237112e-06,1.0644514514268621e-07,-4.1285670917545758e-06,0.00012607753342821354,0.00012607753342503032,0.00012607753342821354
12,0.0061392963279219472,-60.089972993922778,-84.04000000000002,0.0061392963279219472,59.910027006077222,-84.04000000000002,0,0,0,0,0,0,-1.289391559484886e-18,-0.01545804676738353,-23.130057865539705,2.5721214508785919,20.557936414661114,0.015458046767383535,1.0472715125545698e-18,-0.015458046767378924,-23.130057865539705,2.5721214508785923,20.557936414661114,0.015458046767378919,-1.289391559484886e-18,-0.015320822836867511,2.0026823367888555,2.5721214216795665,1.7083815487111658,0.015320822836867514,1.0472715125545698e-18,-0.015320822836864933,2.0026823367888555,2.5721214216795669,1.7083815487111658,0.015320822836864929,3.4694469519536142e-18,-3.4694469519536142e-18,0.030641645673735025,0.030641645673729862,6.1392963279219468e-06,-0.060624013589,0,6.1392963279219468e-06,0.059375986411,0,0.000624013589,0,0.001804820773,-0.059999999999999998,0.059999999999999998,-0.060417892657835787,0.059582107342164209,1501.8595263158927,1501.8595263037475,0.0902807705774685,0.090280770578370403,2,2,2.2081672837777058e-07,2.208166712139654e-07,1,1,0,0,0.00027444786103204138,0.00027444786102798213,1,1,0.00027444786103204138,0.00027444786102798213,1,1,5.2779440480321674e-06,5.2779440480321674e-06,0.00080167709093542454,0.00080167709095440231,1.2491791810037907e-15,1.7487957209808092e-15,0,0,0.00022991969294915073,0.0002299196929498257,-0.00022991969294913284,0.00022991969294915073,-0.00022991969294982101,0.0002299196929498257,-7.0284953627455802e-19,-0.00013722393051601722,4.1055591388783341e-06,1.1679610167902865e-07,-4.2223552370046491e-06,0.00013722393051602069,2.8702439126958885e-18,-0.00013722393051399107,4.1055591388783341e-06,1.1679610212311786e-07,-4.2223552370046491e-06,0.00013722393051398933,0.00013722393051602069,0.00013722393051399107
13,0.0064207149987712498,-60.090911317882906,-84.04000000000002,0.0064207149987712498,59.909088682117094,-84.04000000000002,0,0,0,0,0,0,2.5648523065828264e-18,-0.015619232147043517,-23.130053654319202,2.5721215818377816,20.557932072481421,0.015619232147043525,2.4475611225814178e-18,-0.015619232147047446,-23.130053654319202,2.5721215818377807,20.557932072481421,0.01561923214704744,2.5648523065828264e-18,-0.015470027491955512,2.0026865268770857,2.5721215498061385,1.7083772304963631,0.015470027491955517,2.4475611225814178e-18,-0.015470027491956187,2.0026865268770857,2.5721215498061381,1.7083772304963631,0.015470027491956183,5.2041704279304213e-18,-3.4694469519536142e-18,0.030940054983911031,0.03094005498391237,6.4207149987712495e-06,-0.060699830165,0,6.4207149987712495e-06,0.059300169835,0,0.000699830165,0,0.001996781811,-0.059999999999999998,0.059999999999999998,-0.060464808855842267,0.059535191144157729,1501.8574834890767,1501.8574835074864,0.090281101759323676,0.090281101758087151,2,2,2.7638347731328975e-07,2.7638360553856747e-07,1,1,0,0,0.00029840931017601109,0.00029840931018251284,1,1,0.00029840931017601109,0.00029840931018251284,1,1,5.3977685041672885e-06,5.3977685041672885e-06,0.00087129475337108925,0.00087129475336681413,9.7152452239177877e-16,4.1636254528854546e-16,0,0,0.0002621557451698525,0.00026215574518168423,-0.00026215574516983472,0.0002621557451698525,-0.00026215574518168423,0.00026215574518167095,3.8542438660677124e-18,-0.00014920465508800294,4.190088230160427e-06,1.2812657201877187e-07,-4.3182148026232881e-06,0.00014920465508800468,1.4002896100268481e-18,-0.00014920465509125555,4.190088230160427e-06,1.2812657113059345e-07,-4.3182148026232881e-06,0.00014920465509125555,0.00014920465508800468,0.00014920465509125555
14,0.0067079502404224275,-60.091929898318661,-84.04000000000002,0.0067079502404224275,59.908070101681339,-84.04000000000002,0,0,0,0,0,0,-5.8735073144997616e-18,-0.015794203115480163,-23.130049358362125,2.5721217254870843,20.557927632875042,0.015794203115480156,-3.1110016605551189e-18,-0.015794203115480226,-23.130049358362125,2.5721217254870838,20.557927632875042,0.015794203115480233,-5.8735073144997616e-18,-0.015632115303717838,2.0026908016603935,2.5721216903508952,1.7083728151682991,0.015632115303717838,-3.1110016605551189e-18,-0.015632115303718205,2.0026908016603935,2.5721216903508948,1.7083728151682991,0.015632115303718209,0,3.4694469519536142e-18,0.031264230607435675,0.031264230607436411,6.7079502404224271e-06,-0.060782131465,0,6.7079502404224271e-06,0.059217868535,0,0.000782131465,0,0.002204030176,-0.059999999999999998,0.059999999999999998,-0.060515737877630038,0.059484262122369957,1501.8549654190078,1501.854965420087,0.090281464337950257,0.09028146433788603,2,2,3.4355366986562394e-07,3.435536984164843e-07,1,1,0,0,0.00032417562352464978,0.00032417562352404783,1,1,0.00032417562352464978,0.00032417562352404783,1,1,5.5191600800696961e-06,5.5191600800696961e-06,0.00094617100288909336,0.00094617100288725878,1.3602765308560341e-15,9.4386344579468042e-16,0,0,0.00029714866394264561,0.00029714866394409112,-0.00029714866394264561,0.00029714866394264219,-0.00029714866394408088,0.00029714866394409112,-8.4383596210825872e-18,-0.00016208781176232402,4.2747833077783071e-06,1.4054475672153899e-07,-4.4153280640557568e-06,0.00016208781176231882,-5.5585627831365367e-18,-0.00016208781176201698,4.2747833077783071e-06,1.4054475672153899e-07,-4.4153280640557568e-06,0.00016208781176202391,0.00016208781176232402,0.00016208781176202391
15,0.0070009484454673721,-60.093034819314809,-84.04000000000002,0.0070009484454673721,59.906965180685191,-84.04000000000002,0,0,0,0,0,0,-3.5264003601611754e-18,-0.015984004557177446,-23.130044978762225,2.5721218830653063,20.557923095696918,0.015984004557177436,5.7799112992782216e-18,-0.015984004557177946,-23.130044978762225,2.5721218830653063,20.557923095696918,0.015984004557177963,-3.5264003601611754e-18,-0.015808059930447642,2.002695160296974,2.5721218445224241,1.7083683023601879,0.015808059930447635,5.7799112992782216e-18,-0.015808059930448076,2.002695160296974,2.5721218445224241,1.7083683023601879,0.015808059930448086,-6.9388939039072284e-18,1.0408340855860843e-17,0.031616119860895277,0.031616119860896158,7.0009484454673721e-06,-0.060871409081,0,7.0009484454673721e-06,0.059128590919,0,0.000871409081,0,0.002427727486,-0.059999999999999998,0.059999999999999998,-0.060570983927437441,0.059429016072562554,1501.8519194362095,1501.8519194379892,0.090281861257739279,0.090281861257679855,2,2,4.2448143781975311e-07,4.2448143788105993e-07,1,1,0,0,0.00035188925345960853,0.00035188925345975425,1,1,0.00035188925345960853,0.00035188925345975425,1,1,5.6410101407777802e-06,5.6410101407777802e-06,0.0010267188863637331,0.0010267188863637335,4.4415379141641143e-16,4.4448396351222653e-16,0,0,0.00033510737320840013,0.00033510737321691729,-0.00033510737320840013,0.00033510737320838153,-0.00033510737321689978,0.00033510737321691729,2.3471069543385862e-18,-0.00017594462672980427,4.3586365805481364e-06,1.5417152887664543e-07,-4.5128081112011387e-06,0.00017594462672979733,8.8909129598333405e-18,-0.00017594462672987018,4.3586365805481364e-06,1.5417152932073463e-07,-4.5128081112011387e-06,0.00017594462672987712,0.00017594462672980427,0.00017594462672987712
16,0.0072995839983114727,-60.094232625076707,-84.04000000000002,0.0072995839983114727,59.905767374923293,-84.04000000000002,0,0,0,0,0,0,1.7440115042520973e-18,-0.016189760346454033,-23.13004051773056,2.5721220559500999,20.557918461780456,0.016189760346454033,5.9004870680652937e-19,-0.016189760346468244,-23.130040517730556,2.5721220559500981,20.55791846178046,0.016189760346468244,1.7440115042520973e-18,-0.015998910138450839,2.002699600849625,2.5721220136645648,1.7083636926653967,0.015998910138450832,5.9004870680652937e-19,-0.01599891013845816,2.002699600849625,2.5721220136645635,1.7083636926653967,0.015998910138458167,-6.9388939039072284e-18,6.9388939039072284e-18,0.031997820276901671,0.031997820276916326,7.2995839983114728e-06,-0.060968191787,0,7.2995839983114728e-06,0.059031808213,0,0.000968191787,0,0.002669114541,-0.059999999999999998,0.059999999999999998,-0.060630874215532496,0.0593691257844675,1501.8482861304183,1501.8482861847765,0.090282295790435257,0.09028229578721482,2,2,5.2169189637579681e-07,5.2169209539697611e-07,1,1,0,0,0.00038170041600639817,0.00038170041602016841,1,1,0.00038170041600639817,0.00038170041602016841,1,1,5.7621184907930001e-06,5.7621184872402864e-06,0.0011133743286259276,0.0011133743285767184,8.3343489117812907e-17,1.2769521647609899e-15,0,0,0.00037625658426532801,0.00037625658427971592,-0.00037625658426532107,0.00037625658426532801,-0.00037625658427970556,0.00037625658427971592,5.2704118644132728e-18,-0.00019085020800319735,4.4405526509194715e-06,1.6914214073793232e-07,-4.6096947912133146e-06,0.00019085020800319735,-5.1898625924716922e-18,-0.0001908502080100842,4.4405526509194715e-06,1.6914213940566469e-07,-4.6096947912133146e-06,0.00019085020801008074,0.00019085020800319735,0.0001908502080100842
17,0.0076036531269456252,-60.095530348857636,-84.04000000000002,0.0076036531269456252,59.904469651142364,-84.04000000000002,0,0,0,0,0,0,2.9791319286627225e-18,-0.016412678307092587,-23.130035978692039,2.5721222456747861,20.557913733017251,0.01641267830709256,-2.016109834228845e-18,-0.016412678307092261,-23.130035978692039,2.5721222456747852,20.557913733017255,0.016412678307092258,2.9791319286627225e-18,-0.016205794222771713,2.0027041201909705,2.5721221992727417,1.7083589877158716,0.016205794222771696,-2.016109834228845e-18,-0.016205794222775211,2.0027041201909705,2.5721221992727408,1.7083589877158751,0.016205794222775211,-1.7347234759768071e-17,0,0.032411588445543413,0.032411588445550421,7.6036531269456252e-06,-0.061073047868,0,7.6036531269456252e-06,0.058926952132,0,0.001073047868,0,0.002929516542,-0.059999999999999998,0.059999999999999998,-0.06069576040457899,0.059304239595421006,1501.8439989310923,1501.8439989346321,0.090282771553280211,0.09028277155301194,2,2,6.3814181113326425e-07,6.3814190982342027e-07,1,1,0,0,0.00041376816864174826,0.0004137681686341016,1,1,0.00041376816864174826,0.0004137681686341016,1,1,5.8811869045882759e-06,5.8811869010355622e-06,0.0012065992247433765,0.0012065992247427711,2.6372625372153495e-15,2.1684043449710089e-18,0,0,0.00042083778565140181,0.00042083778565644449,-0.00042083778565140181,0.00042083778565135883,-0.00042083778565644449,0.00042083778565642026,1.2351204244106252e-18,-0.00020688408432087413,4.5193413455990594e-06,1.8560817682811148e-07,-4.7049495250917062e-06,0.00020688408432086372,-2.6061585410353744e-18,-0.0002068840843170508,4.5193413455990594e-06,1.8560817727220069e-07,-4.7049495215389925e-06,0.00020688408431704386,0.00020688408432087413,0.0002068840843170508
18,0.0079128672112510848,-60.096935543864177,-84.04000000000002,0.0079128672112510848,59.903064456135823,-84.04000000000002,0,0,0,0,0,0,-6.598888354111278e-18,-0.016654055509832264,-23.130031366390703,2.572122453947487,20.557908912443217,0.016654055509832282,-1.3433950428583872e-18,-0.016654055509839675,-23.130031366390703,2.5721224539474865,20.557908912443217,0.016654055509839692,-6.598888354111278e-18,-0.016429924866301987,2.0027087139003088,2.5721224030125378,1.7083541902667421,0.016429924866301987,-1.3433950428583872e-18,-0.016429924866307444,2.0027087139003088,2.5721224030125374,1.7083541902667421,0.016429924866307455,0,1.0408340855860843e-17,0.032859849732603974,0.032859849732614896,7.9128672112510841e-06,-0.061186587625,0,7.9128672112510841e-06,0.058813412375,0,0.001186587625,0,0.003210348644,-0.059999999999999998,0.059999999999999998,-0.060766020154905911,0.059233979845094084,1501.8389831226309,1501.8389831343627,0.090283292560834283,0.090283292559818207,2,2,7.772895828034969e-07,7.772896117330192e-07,1,1,0,0,0.00044826128706058552,0.00044826128706448171,1,1,0.00044826128706058552,0.00044826128706448171,1,1,5.9968114136665909e-06,5.9968114172193046e-06,0.0013068839614649897,0.0013068839614344785,2.2486282798429578e-15,1.748878530810196e-15,0,0,0.00046911030010119651,0.00046911030012113835,-0.00046911030010119402,0.00046911030010119651,-0.00046911030012113591,0.00046911030012113835,-9.5780202827740005e-18,-0.00022413064353027368,4.5937093382519834e-06,2.0373979614518589e-07,-4.7974491295121879e-06,0.00022413064353029102,6.727147913704578e-19,-0.00022413064353223044,4.5937093382519834e-06,2.037397965892751e-07,-4.7974491330649016e-06,0.00022413064353224085,0.00022413064353029102,0.00022413064353224085
19,0.0082268454748553148,-60.098456316258122,-84.04000000000002,0.0082268454748553148,59.901543683741878,-84.04000000000002,0,0,0,0,0,0,-4.5390254051187679e-18,-0.016915283927945519,-23.130026687004875,2.572122682672878,20.557904004331998,0.016915283927945522,1.2603921632190367e-19,-0.016915283927944145,-23.130026687004875,2.5721226826728798,20.557904004331995,0.016915283927944107,-4.5390254051187679e-18,-0.016672604397123751,2.0027133761508376,2.5721226267408102,1.7083493042879383,0.016672604397123755,1.2603921632190367e-19,-0.016672604397125791,2.0027133761508376,2.5721226267408115,1.7083493042879383,0.016672604397125777,3.4694469519536142e-18,-1.3877787807814457e-17,0.033345208794247502,0.033345208794251568,8.2268454748553154e-06,-0.061309466034,0,8.2268454748553154e-06,0.058690533966,0,0.001309466034,0,0.003513121860,-0.059999999999999998,0.059999999999999998,-0.060842058774603178,0.059157941225396818,1501.8331550413739,1501.8331550473129,0.090283863262991787,0.090283863262963629,2,2,9.4317570594050631e-07,9.4317549322237735e-07,1,1,0,0,0.00048535906164353521,0.00048535906163670386,1,1,0.00048535906164353521,0.00048535906163670386,1,1,6.1074735029365002e-06,6.1074735064892138e-06,0.0014147497133024497,0.0014147497132946322,4.1634176567131955e-16,8.606397664692671e-16,0,0,0.00052135241261990232,0.00052135241260400705,-0.00052135241261990232,0.00052135241261986416,-0.00052135241260400705,0.0005213524126039639,2.0598629489925101e-18,-0.00024267953082176413,4.6622505287530203e-06,2.2372827235273007e-07,-4.8859788037702856e-06,0.0002426795308217676,1.4694342591802909e-18,-0.0002426795308183502,4.6622505287530203e-06,2.2372827412908691e-07,-4.8859788037702856e-06,0.00024267953081832591,0.0002426795308217676,0.0002426795308183502
20,0.0085451069903005484,-60.100101360365308,-84.04000000000002,0.0085451069903005484,59.899898639634692,-84.04000000000002,0,0,0,0,0,0,-7.18498933031725e-18,-0.017197856469140536,-23.130021948273367,2.5721229339769236,20.557899014296446,0.017197856469140519,1.4905691146715999e-17,-0.017197856469148908,-23.130021948273367,2.5721229339769227,20.557899014296446,0.017197856469148929,-7.18498933031725e-18,-0.016935230433132144,2.0027180995861515,2.5721228725297007,1.7083443350637382,0.016935230433132137,1.4905691146715999e-17,-0.016935230433137348,2.0027180995861515,2.5721228725297003,1.7083443350637382,0.016935230433137355,-6.9388939039072284e-18,6.9388939039072284e-18,0.033870460866264281,0.033870460866274703,8.5451069903005492e-06,-0.061442385598,0,8.5451069903005492e-06,0.058557614402,0,0.001442385598,0,0.003839449293,-0.059999999999999998,0.059999999999999998,-0.060924310979962412,0.059075689020037583,1501.826420733461,1501.8264207485338,0.090284488618285627,0.090284488617325076,2,2,1.1405173339737929e-06,1.1405174623836822e-06,1,1,0,0,0.00052525207201678525,0.00052525207202315169,1,1,0.00052525207201678525,0.00052525207202315169,1,1,6.2115302519316629e-06,6.2115302519316629e-06,0.0015307506830207725,0.0015307506829891446,4.0252919396438214e-15,3.4974782998678679e-15,0,0,0.00057786257308958268,0.00057786257308909534,-0.00057786257308958268,0.0005778625730895661,-0.00057786257308909534,0.00057786257308909447,-2.6459639251984821e-18,-0.00026262603600839263,4.723435313991331e-06,2.4578889057380593e-07,-4.9692242001242448e-06,0.00026262603600838222,1.4779651930394094e-17,-0.00026262603601155676,4.723435313991331e-06,2.4578888879744909e-07,-4.9692242001242448e-06,0.00026262603601157758,0.00026262603600839263,0.00026262603601157758
21,0.0088670619284719043,-60.101879996186533,-84.04000000000002,0.0088670619284719043,59.898120003813467,-84.04000000000002,0,0,0,0,0,0,2.773312591982786e-18,-0.017503373400173262,-23.130017159633862,2.5721232102350275,20.557893949398835,0.017503373400173224,1.1762929720168952e-17,-0.017503373400182883,-23.130017159633862,2.5721232102350271,20.557893949398835,0.017503373400182883,2.773312591982786e-18,-0.017219301916652701,2.0027228751848165,2.5721231426939624,1.7083392893008089,0.01721930191665268,1.1762929720168952e-17,-0.017219301916660115,2.0027228751848165,2.5721231426939619,1.7083392893008089,0.017219301916660119,-2.0816681711721685e-17,3.4694469519536142e-18,0.034438603833305381,0.03443860383332023,8.8670619284719042e-06,-0.061586099372,0,8.8670619284719042e-06,0.058413900628,0,0.001586099372,0,0.004191052684,-0.059999999999999998,0.059999999999999998,-0.061013242771023601,0.058986757228976394,1501.8186751824435,1501.8186752029021,0.090285174127442247,0.090285174126331733,2,2,1.3748145771391478e-06,1.3748146346708335e-06,1,1,0,0,0.00056814296704111786,0.00056814296704553447,1,1,0.00056814296704111786,0.00056814296704553447,1,1,6.30720366245896e-06,6.30720366245896e-06,0.0016554763608802019,0.0016554763608426666,1.4158670185627978e-15,8.8822077033779411e-16,0,0,0.00063896067700986716,0.00063896067702773351,-0.00063896067700986716,0.0006389606770098264,-0.00063896067702773004,0.00063896067702773351,9.9583019223000352e-18,-0.00028407148352055725,4.7755986649633542e-06,2.7016426162873586e-07,-5.0457629292566253e-06,0.00028407148352054337,-3.1427614265470467e-18,-0.00028407148352276729,4.7755986649633542e-06,2.7016426162873586e-07,-5.0457629292566253e-06,0.00028407148352276382,0.00028407148352055725,0.00028407148352276729
22,0.0091920019831114204,-60.10380220928419,-84.04000000000002,0.0091920019831114204,59.89619779071581,-84.04000000000002,0,0,0,0,0,0,9.0499333932787318e-18,-0.01783354917556456,-23.130012332374619,2.5721235141040268,20.557888818270591,0.01783354917556456,1.2842861741056218e-17,-0.017833549175572887,-23.130012332374619,2.5721235141040277,20.557888818270591,0.017833549175572887,9.0499333932787318e-18,-0.017526425546108629,2.0027276921119439,2.5721234398220139,1.7083341752456278,0.017526425546108622,1.2842861741056218e-17,-0.017526425546116501,2.0027276921119439,2.5721234398220147,1.7083341752456278,0.017526425546116504,-6.9388939039072284e-18,3.4694469519536142e-18,0.035052851092217251,0.035052851092233009,9.1920019831114199e-06,-0.061741414191,0,9.1920019831114199e-06,0.058258585809,0,0.001741414191,0,0.004569769248,-0.059999999999999998,0.059999999999999998,-0.06110935342590653,0.058890646574093465,1501.8098007388749,1501.8098007518865,0.09028592591708258,0.090285925916089749,2,2,1.6524761331357569e-06,1.6524760342450383e-06,1,1,0,0,0.00061424725891187984,0.00061424725891277149,1,1,0.00061424725891187984,0.00061424725891277149,1,1,6.3925689772759142e-06,6.3925689772759142e-06,0.0017895538314779333,0.0017895538314389762,8.052574417019787e-16,1.1183586138957907e-16,0,0,0.00070498942570247495,0.00070498942569248511,-0.00070498942570247495,0.0007049894257024473,-0.00070498942569248511,0.00070498942569245746,6.2766208012959458e-18,-0.00030712362945592778,4.8169271273934555e-06,2.9712805149628707e-07,-5.1140551811101886e-06,0.00030712362945594165,1.0799320208872662e-18,-0.00030712362945638574,4.8169271273934555e-06,2.971280528285547e-07,-5.1140551811101886e-06,0.00030712362945638574,0.00030712362945594165,0.00030712362945638574
23,0.0095190899000165193,-60.10587869309655,-84.04000000000002,0.0095190899000165193,59.89412130690345,-84.04000000000002,0,0,0,0,0,0,3.5151904349004575e-18,-0.018190219679060551,-23.130007479800678,2.5721238485585962,20.557883631242081,0.018190219679060603,2.0669296534799213e-17,-0.018190219679097477,-23.130007479800678,2.5721238485585971,20.557883631242081,0.018190219679097452,3.5151904349004575e-18,-0.017858322612584587,2.0027325375565228,2.5721237668112797,1.708329002811783,0.017858322612584607,2.0669296534799213e-17,-0.017858322612606989,2.0027325375565228,2.5721237668112806,1.708329002811783,0.017858322612606978,2.0816681711721685e-17,-1.0408340855860843e-17,0.035716645225169194,0.035716645225213964,9.5190899000165199e-06,-0.061909194083,0,9.5190899000165199e-06,0.058090805917,0,0.001909194083,0,0.004977558765,-0.059999999999999998,0.059999999999999998,-0.061213177616524471,0.058786822383475525,1501.799665537962,1501.7996656104481,0.090286750820474007,0.090286750816201897,2,2,1.9809617600326861e-06,1.9809616918131675e-06,1,1,0,0,0.00066379413295198156,0.00066379413298097573,1,1,0.00066379413295198156,0.00066379413298097573,1,1,6.4655423059889472e-06,6.4655423059889472e-06,0.0019336501290907978,0.0019336501289525213,9.1645459295627921e-16,1.9491530832281063e-17,0,0,0.00077631576819894453,0.00077631576824760688,-0.00077631576819894453,0.00077631576819891157,-0.00077631576824760688,0.00077631576824755571,-5.5347429583782743e-18,-0.00033189706647596129,4.8454445789047895e-06,3.2698926588636823e-07,-5.1724338447911578e-06,0.00033189706647598904,7.8264347937429949e-18,-0.00033189706649048786,4.8454445789047895e-06,3.2698926588636823e-07,-5.1724338447911578e-06,0.00033189706649047399,0.00033189706647598904,0.00033189706649048786
24,0.0098473480383409161,-60.108120893726642,-84.04000000000002,0.0098473480383409161,59.891879106273358,-84.04000000000002,0,0,0,0,0,0,-8.4957704667431207e-18,-0.018575349885040917,-23.130002617415823,2.5721242169326297,20.55787840048319,0.018575349885040889,-1.2355383154549649e-17,-0.018575349885029235,-23.130002617415823,2.5721242169326315,20.55787840048319,0.018575349885029208,-8.4957704667431207e-18,-0.018216836248812755,2.0027373965533224,2.5721241269083599,1.7083237837179006,0.018216836248812748,-1.2355383154549649e-17,-0.018216836248818112,2.0027373965533224,2.5721241269083612,1.7083237837179006,0.018216836248818091,-6.9388939039072284e-18,-2.0816681711721685e-17,0.036433672497625504,0.036433672497636203,9.8473480383409152e-06,-0.062090363894,0,9.8473480383409152e-06,0.057909636106,0,0.002090363894,0,0.005416510965,-0.059999999999999998,0.059999999999999998,-0.061325287648029164,0.058674712351970831,1501.7881221018779,1501.7881220823965,0.09028765644909735,0.090287656450205284,2,2,2.3689467546313384e-06,2.3689465543179596e-06,1,1,0,0,0.00071702727245632689,0.00071702727242224651,1,1,0.00071702727245632689,0.00071702727242224651,1,1,6.5238673521150758e-06,6.5238673521150758e-06,0.0020884746395963892,0.0020884746395660905,3.5253951984421272e-15,2.2207689570820569e-15,0,0,0.00085333242599771697,0.00085333242598599859,-0.00085333242599771176,0.00085333242599771697,-0.00085333242598599859,0.00085333242598593765,-1.2010960901643578e-17,-0.00035851363622816518,4.8589967995837924e-06,3.6009708015427577e-07,-5.2190938824026034e-06,0.00035851363622813742,-3.3024679689348862e-17,-0.00035851363621112325,4.8589967995837924e-06,3.6009708059836498e-07,-5.2190938824026034e-06,0.00035851363621111285,0.00035851363622816518,0.00035851363621112325
